sep=,
2023-01-04 07:44:00,0.0426
2023-01-04 07:46:00,0.0456
2023-01-04 07:48:00,0.0420
2023-01-04 07:50:00,0.0471
2023-01-04 07:52:00,0.0427
2023-01-04 07:54:00,0.0428
2023-01-04 07:56:00,0.0461
2023-01-04 07:58:00,0.0432
2023-01-04 08:00:00,0.0408
2023-01-04 08:02:00,0.0452
2023-01-04 08:04:00,0.0439
2023-01-04 08:06:00,0.0437
2023-01-04 08:08:00,0.0437
2023-01-04 08:10:00,0.0434
2023-01-04 08:12:00,0.0441
2023-01-04 08:14:00,0.0426
2023-01-04 08:16:00,0.0448
2023-01-04 08:18:00,0.0433
2023-01-04 08:20:00,0.0437
2023-01-04 08:22:00,0.0454
2023-01-04 08:24:00,0.0420
2023-01-04 08:26:00,0.0443
2023-01-04 08:28:00,0.0442
2023-01-04 08:30:00,0.0443
2023-01-04 08:32:00,0.0417
2023-01-04 08:34:00,0.0435
2023-01-04 08:36:00,0.0271
2023-01-04 08:38:00,0.0234
2023-01-04 08:40:00,0.0230
2023-01-04 08:42:00,0.0234
2023-01-04 08:44:00,0.0237
2023-01-04 08:46:00,0.0238
2023-01-04 08:48:00,0.0243
2023-01-04 08:50:00,0.0246
2023-01-04 08:52:00,0.0253
2023-01-04 08:54:00,0.0246
2023-01-04 08:56:00,0.0248
2023-01-04 08:58:00,0.0252
2023-01-04 09:00:00,0.0252
2023-01-04 09:02:00,0.0257
2023-01-04 09:04:00,0.0256
2023-01-04 09:06:00,0.0256
2023-01-04 09:08:00,0.0257
2023-01-04 09:10:00,0.0261
2023-01-04 09:12:00,0.0260
2023-01-04 09:14:00,0.0262
2023-01-04 09:16:00,0.0269
2023-01-04 09:18:00,0.0263
2023-01-04 09:20:00,0.0267
2023-01-04 09:22:00,0.0266
2023-01-04 09:24:00,0.0268
2023-01-04 09:26:00,0.0268
2023-01-04 09:28:00,0.0271
2023-01-04 09:30:00,0.0274
2023-01-04 09:32:00,0.0277
2023-01-04 09:34:00,0.0276
2023-01-04 09:36:00,0.0280
2023-01-04 09:38:00,0.0278
2023-01-04 09:40:00,0.0284
2023-01-04 09:42:00,0.0277
2023-01-04 09:44:00,0.0277
2023-01-04 09:46:00,0.0285
2023-01-04 09:48:00,0.0285
2023-01-04 09:50:00,0.0291
2023-01-04 09:52:00,0.0286
2023-01-04 09:54:00,0.0292
2023-01-04 09:56:00,0.0283
2023-01-04 09:58:00,0.0286
2023-01-04 10:00:00,0.0290
2023-01-04 10:02:00,0.0290
2023-01-04 10:04:00,0.0293
2023-01-04 10:06:00,0.0289
2023-01-04 10:08:00,0.0291
2023-01-04 10:10:00,0.0287
2023-01-04 10:12:00,0.0287
2023-01-04 10:14:00,0.0292
2023-01-04 10:16:00,0.0296
2023-01-04 10:18:00,0.0292
2023-01-04 10:20:00,0.0296
2023-01-04 10:22:00,0.0297
2023-01-04 10:24:00,0.0298
2023-01-04 10:26:00,0.0298
2023-01-04 10:28:00,0.0301
2023-01-04 10:30:00,0.0315
2023-01-04 10:32:00,0.0300
2023-01-04 10:34:00,0.0310
2023-01-04 10:36:00,0.0311
2023-01-04 10:38:00,0.0305
2023-01-04 10:40:00,0.0301
2023-01-04 10:42:00,0.0306
2023-01-04 10:44:00,0.0300
2023-01-04 10:46:00,0.0320
2023-01-04 10:48:00,0.0305
2023-01-04 10:50:00,0.0302
2023-01-04 10:52:00,0.0304
2023-01-04 10:54:00,0.0310
2023-01-04 10:56:00,0.0309
2023-01-04 10:58:00,0.0311
2023-01-04 11:00:00,0.0317
2023-01-04 11:02:00,0.0313
2023-01-04 11:04:00,0.0311
2023-01-04 11:06:00,0.0309
2023-01-04 11:08:00,0.0320
2023-01-04 11:10:00,0.0315
2023-01-04 11:12:00,0.0310
2023-01-04 11:14:00,0.0317
2023-01-04 11:16:00,0.0322
2023-01-04 11:18:00,0.0315
2023-01-04 11:20:00,0.0319
2023-01-04 11:22:00,0.0312
2023-01-04 11:24:00,0.0316
2023-01-04 11:26:00,0.0328
2023-01-04 11:28:00,0.0324
2023-01-04 11:30:00,0.0318
2023-01-04 11:32:00,0.0316
2023-01-04 11:34:00,0.0324
2023-01-04 11:36:00,0.0321
2023-01-04 11:38:00,0.0330
2023-01-04 11:40:00,0.0322
2023-01-04 11:42:00,0.0329
2023-01-04 11:44:00,0.0321
2023-01-04 11:46:00,0.0329
2023-01-04 11:48:00,0.0335
2023-01-04 11:50:00,0.0329
2023-01-04 11:52:00,0.0314
2023-01-04 11:54:00,0.0340
2023-01-04 11:56:00,0.0328
2023-01-04 11:58:00,0.0322
2023-01-04 12:00:00,0.0331
2023-01-04 12:02:00,0.0329
2023-01-04 12:04:00,0.0335
2023-01-04 12:06:00,0.0336
2023-01-04 12:08:00,0.0332
2023-01-04 12:10:00,0.0327
2023-01-04 12:12:00,0.0329
2023-01-04 12:14:00,0.0332
2023-01-04 12:16:00,0.0331
2023-01-04 12:18:00,0.0340
2023-01-04 12:20:00,0.0344
2023-01-04 12:22:00,0.0329
2023-01-04 12:24:00,0.0334
2023-01-04 12:26:00,0.0334
2023-01-04 12:28:00,0.0325
2023-01-04 12:30:00,0.0345
2023-01-04 12:32:00,0.0332
2023-01-04 12:34:00,0.0341
2023-01-04 12:36:00,0.0349
2023-01-04 12:38:00,0.0332
2023-01-04 12:40:00,0.0336
2023-01-04 12:42:00,0.0410
2023-01-04 12:44:00,0.0416
2023-01-04 12:46:00,0.0328
2023-01-04 12:48:00,0.0318
2023-01-04 12:50:00,0.0328
2023-01-04 12:52:00,0.0337
2023-01-04 12:54:00,0.0333
2023-01-04 12:56:00,0.0331
2023-01-04 12:58:00,0.0327
2023-01-04 13:00:00,0.0332
2023-01-04 13:02:00,0.0340
2023-01-04 13:04:00,0.0328
2023-01-04 13:06:00,0.0333
2023-01-04 13:08:00,0.0327
2023-01-04 13:10:00,0.0328
2023-01-04 13:12:00,0.0323
2023-01-04 13:14:00,0.0326
2023-01-04 13:16:00,0.0326
2023-01-04 13:18:00,0.0343
2023-01-04 13:20:00,0.0345
2023-01-04 13:22:00,0.0327
2023-01-04 13:24:00,0.0331
2023-01-04 13:26:00,0.0328
2023-01-04 13:28:00,0.0327
2023-01-04 13:30:00,0.0336
2023-01-04 13:32:00,0.0327
2023-01-04 13:34:00,0.0334
2023-01-04 13:36:00,0.0328
2023-01-04 13:38:00,0.0344
2023-01-04 13:40:00,0.0329
2023-01-04 13:42:00,0.0343
2023-01-04 13:44:00,0.0345
2023-01-04 13:46:00,0.0348
2023-01-04 13:48:00,0.0342
2023-01-04 13:50:00,0.0326
2023-01-04 13:52:00,0.0331
2023-01-04 13:54:00,0.0324
2023-01-04 13:56:00,0.0333
2023-01-04 13:58:00,0.0338
2023-01-04 14:00:00,0.0342
2023-01-04 14:02:00,0.0337
2023-01-04 14:04:00,0.0336
2023-01-04 14:06:00,0.0345
2023-01-04 14:08:00,0.0334
2023-01-04 14:10:00,0.0335
2023-01-04 14:12:00,0.0343
2023-01-04 14:14:00,0.0340
2023-01-04 14:16:00,0.0342
2023-01-04 14:18:00,0.0333
2023-01-04 14:20:00,0.0335
2023-01-04 14:22:00,0.0356
2023-01-04 14:24:00,0.0346
2023-01-04 14:26:00,0.0341
2023-01-04 14:28:00,0.0351
2023-01-04 14:30:00,0.0350
2023-01-04 14:32:00,0.0351
2023-01-04 14:34:00,0.0344
2023-01-04 14:36:00,0.0333
2023-01-04 14:38:00,0.0340
2023-01-04 14:40:00,0.0338
2023-01-04 14:42:00,0.0349
2023-01-04 14:44:00,0.0349
2023-01-04 14:46:00,0.0357
2023-01-04 14:48:00,0.0330
2023-01-04 14:50:00,0.0354
2023-01-04 14:52:00,0.0338
2023-01-04 14:54:00,0.0354
2023-01-04 14:56:00,0.0351
2023-01-04 14:58:00,0.0341
2023-01-04 15:00:00,0.0353
2023-01-04 15:02:00,0.0339
2023-01-04 15:04:00,0.0340
2023-01-04 15:06:00,0.0347
2023-01-04 15:08:00,0.0346
2023-01-04 15:10:00,0.0354
2023-01-04 15:12:00,0.0347
2023-01-04 15:14:00,0.0340
2023-01-04 15:16:00,0.0346
2023-01-04 15:18:00,0.0342
2023-01-04 15:20:00,0.0366
2023-01-04 15:22:00,0.0341
2023-01-04 15:24:00,0.0348
2023-01-04 15:26:00,0.0347
2023-01-04 15:28:00,0.0345
2023-01-04 15:30:00,0.0361
2023-01-04 15:32:00,0.0352
2023-01-04 15:34:00,0.0346
2023-01-04 15:36:00,0.0364
2023-01-04 15:38:00,0.0349
2023-01-04 15:40:00,0.0360
2023-01-04 15:42:00,0.0361
2023-01-04 15:44:00,0.0345
2023-01-04 15:46:00,0.0359
2023-01-04 15:48:00,0.0356
2023-01-04 15:50:00,0.0356
2023-01-04 15:52:00,0.0365
2023-01-04 15:54:00,0.0340
2023-01-04 15:56:00,0.0345
2023-01-04 15:58:00,0.0350
2023-01-04 16:00:00,0.0354
2023-01-04 16:02:00,0.0365
2023-01-04 16:04:00,0.0342
2023-01-04 16:06:00,0.0348
2023-01-04 16:08:00,0.0350
2023-01-04 16:10:00,0.0346
2023-01-04 16:12:00,0.0358
2023-01-04 16:14:00,0.0366
2023-01-04 16:16:00,0.0359
2023-01-04 16:18:00,0.0368
2023-01-04 16:20:00,0.0350
2023-01-04 16:22:00,0.0349
2023-01-04 16:24:00,0.0365
2023-01-04 16:26:00,0.0366
2023-01-04 16:28:00,0.0368
2023-01-04 16:30:00,0.0371
2023-01-04 16:32:00,0.0355
2023-01-04 16:34:00,0.0373
2023-01-04 16:36:00,0.0375
2023-01-04 16:38:00,0.0375
2023-01-04 16:40:00,0.0346
2023-01-04 16:42:00,0.0354
2023-01-04 16:44:00,0.0348
2023-01-04 16:46:00,0.0365
2023-01-04 16:48:00,0.0360
2023-01-04 16:50:00,0.0364
2023-01-04 16:52:00,0.0356
2023-01-04 16:54:00,0.0374
2023-01-04 16:56:00,0.0377
2023-01-04 16:58:00,0.0363
2023-01-04 17:00:00,0.0360
2023-01-04 17:02:00,0.0369
2023-01-04 17:04:00,0.0362
2023-01-04 17:06:00,0.0366
2023-01-04 17:08:00,0.0365
2023-01-04 17:10:00,0.0344
2023-01-04 17:12:00,0.0368
2023-01-04 17:14:00,0.0376
2023-01-04 17:16:00,0.0385
2023-01-04 17:18:00,0.0363
2023-01-04 17:20:00,0.0362
2023-01-04 17:22:00,0.0357
2023-01-04 17:24:00,0.0369
2023-01-04 17:26:00,0.0360
2023-01-04 17:28:00,0.0378
2023-01-04 17:30:00,0.0372
2023-01-04 17:32:00,0.0362
2023-01-04 17:34:00,0.0395
2023-01-04 17:36:00,0.0387
2023-01-04 17:38:00,0.0394
2023-01-04 17:40:00,0.0394
2023-01-04 17:42:00,0.0387
2023-01-04 17:44:00,0.0380
2023-01-04 17:46:00,0.0379
2023-01-04 17:48:00,0.0385
2023-01-04 17:50:00,0.0372
2023-01-04 17:52:00,0.0396
2023-01-04 17:54:00,0.0381
2023-01-04 17:56:00,0.0400
2023-01-04 17:58:00,0.0379
2023-01-04 18:00:00,0.0372
2023-01-04 18:02:00,0.0359
2023-01-04 18:04:00,0.0376
2023-01-04 18:06:00,0.0378
2023-01-04 18:08:00,0.0378
2023-01-04 18:10:00,0.0376
2023-01-04 18:12:00,0.0395
2023-01-04 18:14:00,0.0366
2023-01-04 18:16:00,0.0371
2023-01-04 18:18:00,0.0383
2023-01-04 18:20:00,0.0371
2023-01-04 18:22:00,0.0375
2023-01-04 18:24:00,0.0399
2023-01-04 18:26:00,0.0382
2023-01-04 18:28:00,0.0375
2023-01-04 18:30:00,0.0388
2023-01-04 18:32:00,0.0385
2023-01-04 18:34:00,0.0389
2023-01-04 18:36:00,0.0401
2023-01-04 18:38:00,0.0385
2023-01-04 18:40:00,0.0384
2023-01-04 18:42:00,0.0385
2023-01-04 18:44:00,0.0390
2023-01-04 18:46:00,0.0395
2023-01-04 18:48:00,0.0370
2023-01-04 18:50:00,0.0408
2023-01-04 18:52:00,0.0384
2023-01-04 18:54:00,0.0384
2023-01-04 18:56:00,0.0403
2023-01-04 18:58:00,0.0387
2023-01-04 19:00:00,0.0403
2023-01-04 19:02:00,0.0395
2023-01-04 19:04:00,0.0370
2023-01-04 19:06:00,0.0396
2023-01-04 19:08:00,0.0388
2023-01-04 19:10:00,0.0391
2023-01-04 19:12:00,0.0385
2023-01-04 19:14:00,0.0390
2023-01-04 19:16:00,0.0400
2023-01-04 19:18:00,0.0400
2023-01-04 19:20:00,0.0394
2023-01-04 19:22:00,0.0373
2023-01-04 19:24:00,0.0392
2023-01-04 19:26:00,0.0371
2023-01-04 19:28:00,0.0416
2023-01-04 19:30:00,0.0433
2023-01-04 19:32:00,0.0409
2023-01-04 19:34:00,0.0388
2023-01-04 19:36:00,0.0384
2023-01-04 19:38:00,0.0381
2023-01-04 19:40:00,0.0407
2023-01-04 19:42:00,0.0418
2023-01-04 19:44:00,0.0403
2023-01-04 19:46:00,0.0384
2023-01-04 19:48:00,0.0401
2023-01-04 19:50:00,0.0392
2023-01-04 19:52:00,0.0396
2023-01-04 19:54:00,0.0406
2023-01-04 19:56:00,0.0403
2023-01-04 19:58:00,0.0387
2023-01-04 20:00:00,0.0392
2023-01-04 20:02:00,0.0395
2023-01-04 20:04:00,0.0408
2023-01-04 20:06:00,0.0418
2023-01-04 20:08:00,0.0393
2023-01-04 20:10:00,0.0408
2023-01-04 20:12:00,0.0432
2023-01-04 20:14:00,0.0380
2023-01-04 20:16:00,0.0396
2023-01-04 20:18:00,0.0396
2023-01-04 20:20:00,0.0393
2023-01-04 20:22:00,0.0390
2023-01-04 20:24:00,0.0408
2023-01-04 20:26:00,0.0403
2023-01-04 20:28:00,0.0402
2023-01-04 20:30:00,0.0392
2023-01-04 20:32:00,0.0395
2023-01-04 20:34:00,0.0415
2023-01-04 20:36:00,0.0399
2023-01-04 20:38:00,0.0396
2023-01-04 20:40:00,0.0384
2023-01-04 20:42:00,0.0404
2023-01-04 20:44:00,0.0400
2023-01-04 20:46:00,0.0403
2023-01-04 20:48:00,0.0403
2023-01-04 20:50:00,0.0437
2023-01-04 20:52:00,0.0377
2023-01-04 20:54:00,0.0395
2023-01-04 20:56:00,0.0408
2023-01-04 20:58:00,0.0385
2023-01-04 21:00:00,0.0404
2023-01-04 21:02:00,0.0423
2023-01-04 21:04:00,0.0420
2023-01-04 21:06:00,0.0403
2023-01-04 21:08:00,0.0401
2023-01-04 21:10:00,0.0388
2023-01-04 21:12:00,0.0392
2023-01-04 21:14:00,0.0393
2023-01-04 21:16:00,0.0408
2023-01-04 21:18:00,0.0397
2023-01-04 21:20:00,0.0401
2023-01-04 21:22:00,0.0408
2023-01-04 21:24:00,0.0382
2023-01-04 21:26:00,0.0396
2023-01-04 21:28:00,0.0397
2023-01-04 21:30:00,0.0390
2023-01-04 21:32:00,0.0400
2023-01-04 21:34:00,0.0417
2023-01-04 21:36:00,0.0399
2023-01-04 21:38:00,0.0403
2023-01-04 21:40:00,0.0390
2023-01-04 21:42:00,0.0445
2023-01-04 21:44:00,0.0452
2023-01-04 21:46:00,0.0439
2023-01-04 21:48:00,0.0391
2023-01-04 21:50:00,0.0410
2023-01-04 21:52:00,0.0437
2023-01-04 21:54:00,0.0416
2023-01-04 21:56:00,0.0429
2023-01-04 21:58:00,0.0406
2023-01-04 22:00:00,0.0391
2023-01-04 22:02:00,0.0393
2023-01-04 22:04:00,0.0426
2023-01-04 22:06:00,0.0411
2023-01-04 22:08:00,0.0398
2023-01-04 22:10:00,0.0386
2023-01-04 22:12:00,0.0396
2023-01-04 22:14:00,0.0419
2023-01-04 22:16:00,0.0391
2023-01-04 22:18:00,0.0429
2023-01-04 22:20:00,0.0400
2023-01-04 22:22:00,0.0412
2023-01-04 22:24:00,0.0420
2023-01-04 22:26:00,0.0448
2023-01-04 22:28:00,0.0398
2023-01-04 22:30:00,0.0413
2023-01-04 22:32:00,0.0408
2023-01-04 22:34:00,0.0420
2023-01-04 22:36:00,0.0415
2023-01-04 22:38:00,0.0423
2023-01-04 22:40:00,0.0406
2023-01-04 22:42:00,0.0402
2023-01-04 22:44:00,0.0400
2023-01-04 22:46:00,0.0394
2023-01-04 22:48:00,0.0404
2023-01-04 22:50:00,0.0433
2023-01-04 22:52:00,0.0438
2023-01-04 22:54:00,0.0415
2023-01-04 22:56:00,0.0384
2023-01-04 22:58:00,0.0396
2023-01-04 23:00:00,0.0443
2023-01-04 23:02:00,0.0398
2023-01-04 23:04:00,0.0410
2023-01-04 23:06:00,0.0416
2023-01-04 23:08:00,0.0407
2023-01-04 23:10:00,0.0411
2023-01-04 23:12:00,0.0419
2023-01-04 23:14:00,0.0407
2023-01-04 23:16:00,0.0419
2023-01-04 23:18:00,0.0410
2023-01-04 23:20:00,0.0416
2023-01-04 23:22:00,0.0401
2023-01-04 23:24:00,0.0432
2023-01-04 23:26:00,0.0415
2023-01-04 23:28:00,0.0395
2023-01-04 23:30:00,0.0444
2023-01-04 23:32:00,0.0414
2023-01-04 23:34:00,0.0419
2023-01-04 23:36:00,0.0392
2023-01-04 23:38:00,0.0399
2023-01-04 23:40:00,0.0398
2023-01-04 23:42:00,0.0404
2023-01-04 23:44:00,0.0437
2023-01-04 23:46:00,0.0423
2023-01-04 23:48:00,0.0410
2023-01-04 23:50:00,0.0433
2023-01-04 23:52:00,0.0428
2023-01-04 23:54:00,0.0431
2023-01-04 23:56:00,0.0396
2023-01-04 23:58:00,0.0449
2023-01-05 00:00:00,0.0438
2023-01-05 00:02:00,0.0408
2023-01-05 00:04:00,0.0414
2023-01-05 00:06:00,0.0426
2023-01-05 00:08:00,0.0465
2023-01-05 00:10:00,0.0419
2023-01-05 00:12:00,0.0403
2023-01-05 00:14:00,0.0402
2023-01-05 00:16:00,0.0397
2023-01-05 00:18:00,0.0416
2023-01-05 00:20:00,0.0457
2023-01-05 00:22:00,0.0453
2023-01-05 00:24:00,0.0413
2023-01-05 00:26:00,0.0428
2023-01-05 00:28:00,0.0440
2023-01-05 00:30:00,0.0430
2023-01-05 00:32:00,0.0397
2023-01-05 00:34:00,0.0448
2023-01-05 00:36:00,0.0427
2023-01-05 00:38:00,0.0414
2023-01-05 00:40:00,0.0447
2023-01-05 00:42:00,0.0421
2023-01-05 00:44:00,0.0438
2023-01-05 00:46:00,0.0422
2023-01-05 00:48:00,0.0472
2023-01-05 00:50:00,0.0408
2023-01-05 00:52:00,0.0423
2023-01-05 00:54:00,0.0442
2023-01-05 00:56:00,0.0425
2023-01-05 00:58:00,0.0457
2023-01-05 01:00:00,0.0418
2023-01-05 01:02:00,0.0418
2023-01-05 01:04:00,0.0428
2023-01-05 01:06:00,0.0422
2023-01-05 01:08:00,0.0409
2023-01-05 01:10:00,0.0455
2023-01-05 01:12:00,0.0412
2023-01-05 01:14:00,0.0425
2023-01-05 01:16:00,0.0418
2023-01-05 01:18:00,0.0446
2023-01-05 01:20:00,0.0444
2023-01-05 01:22:00,0.0423
2023-01-05 01:24:00,0.0419
2023-01-05 01:26:00,0.0490
